#####################################################################
# Alchemist log file - simulation started at: 2025-05-01T18:16+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0, payload-size = 3, seed = 9.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00766151817846 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 402156.54031685216 6.7776451655989334E10 405198.4765054591 13.109879717328345 61.684299186023964 8.806765576503803 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 246614.50058203173 7.883165694326828E10 147630.5231958017 1518.2481751824816 2255153.9967954303 3000.0 191835.12188329222 7.24132059818816E10 9842.471290202242 189373.9227954401 7.270646472576848E10 409.93306849889717 0.005229570709067 1.6423386123444946E-4 0.0014011573014181759
120.00766151817845 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 399202.8353452847 6.784919969731901E10 405198.4765054591 12.856386293568873 57.859904357965696 8.768065511518467 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 244870.81876841953 7.833239645830684E10 146279.16265855895 1518.2481751824816 2255153.9967954303 3000.0 190934.12670660208 7.241298455475797E10 9379.906293093049 189233.55815156258 7.277213965369946E10 409.93306849889717 0.006255079979241327 2.3194618619754097E-4 0.0014011573014181759
180.00766151817845 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 398971.21533347515 6.808794377228139E10 413591.09384922736 12.541623436169786 54.99727355838506 8.751778385371708 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 244727.2119353145 7.842775270493678E10 146279.16265855895 1518.2481751824816 2255153.9967954303 3000.0 191132.18176860272 7.258651993204015E10 9379.906293093049 189127.0081155392 7.287592883474301E10 409.93306849889717 0.007288061205671086 3.4806912589500206E-4 0.0014011573014181759
240.00766151817845 1.51e+03 1.50e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 392573.8292948496 6.937814602695523E10 364685.8154479684 12.40094261153307 52.9579929541665 8.751778385371708 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 240951.7298920865 7.802765737887082E10 144131.35276572368 1518.2481751824816 2255153.9967954303 3000.0 189530.19834596495 7.244934420303537E10 9331.409920023909 189270.9915825464 7.300095441628966E10 409.93306849889717 0.008254932881400466 4.970033757182357E-4 0.0013839378910768204
300.00766151817845 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 388036.94384556066 6.883590686729385E10 350138.71531375626 12.318990959317436 52.29565699667976 8.768065511518467 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 238269.32155794874 7.689777957200627E10 144042.0226641898 1518.2481751824816 2255153.9967954303 3000.0 191195.2637213705 7.295782404302484E10 9379.906293093049 189258.79498262843 7.307438318788397E10 409.93306849889717 0.008347738098788146 5.070313797416272E-4 0.0013839378910768204
360.00766151817845 1.51e+03 1.51e+03 1.41e+03 1.55e+03 0.831 1.00 0.375 390044.4957923021 6.812967211164672E10 356208.0538123078 177.04572783011116 4369589.817019819 8.778511016667938 174.0 2.3757225433526057 1.0 15.74369161864641 157.0 238542.49072059608 7.672051422046585E10 144131.35276572368 1518.2481751824816 2255153.9967954303 3000.0 191009.05682654932 7.274994603393472E10 9379.906293093049 189994.52261741358 7.27285866678746E10 2120.1739173562296 0.008261054936664503 5.016304148953159E-4 0.0013839378910768204
420.00766151817845 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.846 1.00 0.361 385664.7540586311 6.768696351185926E10 346605.7503505632 12.150323864196432 51.256524459790306 8.770373555186856 174.0 2.3757225433526057 1.0 15.74664564403642 158.0 237862.11433468154 7.625016144446475E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 189461.9268817412 7.230568030712321E10 9331.409920023909 190042.34356385408 7.276412371052359E10 2909.9954781159736 0.0083543468943877 5.043621130933325E-4 0.0014011573014181759
480.00766151817845 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.842 1.00 0.365 384545.93501411926 6.778077824770296E10 342675.33804911945 12.617651385679828 55.28785769028963 8.795103791625145 173.0 2.3895348837209327 1.0 15.792310876605079 157.0 238161.57497802094 7.616338368389668E10 144500.14112287934 1518.2481751824816 2255153.9967954303 3000.0 191384.3264729407 7.28719220190712E10 9916.900086088286 189692.35047568625 7.295035425798763E10 1777.768041164783 0.008400252989349022 5.04263714037618E-4 0.0014032442474254444
