#####################################################################
# Alchemist log file - simulation started at: 2025-05-01T21:56+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0.05, payload-size = 3, seed = 11.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00031101774101 1.55e+03 1.70e+03 1.44e+03 2.51e+03 0.969 1.00 0.173 555056.3262957835 4.598239918621014E10 574334.7469878851 474.3546824312215 6167758.985257398 8.830541911580076 62.0 6.73770491803279 1.0 38.67337656120555 57.0 481217.0675371061 7.552427371500461E10 551949.0138232475 1554.7445255474454 2252483.532134576 3000.0 208271.4834657193 7.94822473860413E10 11485.649962197906 186306.4944741232 8.458319317108311E10 1297.4561779303208 0.0084588750679113 2.2911156996410648E-4 0.004181272138379822
120.00031101774101 1.55e+03 1.68e+03 1.43e+03 2.43e+03 0.968 1.00 0.174 552298.4302337817 4.522865086793743E10 573368.3846591379 1129.2031534775765 2.4950906191015672E7 8.831810052186286 65.0 6.421875 1.0 37.36427488522175 57.0 479728.1204391513 7.491687149682362E10 552606.2306676735 1554.7445255474454 2252483.532134576 3000.0 207934.10666009274 7.990541631469667E10 10145.442255304359 185365.41662409395 8.399959477522736E10 1297.4561779303208 0.009285314293987339 2.466826073216002E-4 0.004128748426434584
180.000311017741 1.55e+03 1.69e+03 1.43e+03 2.44e+03 0.962 1.00 0.176 533285.9103950748 4.739460360172049E10 565589.5005305624 495.1618114617978 1.1407246126004802E7 8.77671315154035 62.0 6.73770491803279 1.0 38.52657162675482 55.0 466087.6179260762 7.392550324838907E10 541372.6099910056 1554.7445255474454 2252483.532134576 3000.0 208695.01852574927 8.07267018103329E10 10156.726406366095 187211.90228545142 8.524449162763194E10 1297.4561779303208 0.010393677207408 3.547843993307454E-4 0.004167371202273038
240.000311017741 1.55e+03 1.68e+03 1.44e+03 2.37e+03 0.962 1.00 0.177 524677.4842324157 4.2411924656801216E10 560291.6013590354 21515.02637286557 1.2305077546751965E10 8.849516180452323 68.0 6.1343283582089505 1.0 35.54889740539129 58.0 454399.7828924105 6.943932720752573E10 524762.0451257796 1554.7445255474454 2252483.532134576 3000.0 208768.0260388562 8.115672928252934E10 10145.442255304359 186307.1412947211 8.502560972349706E10 2123.098961134012 0.01059652315723234 3.552957447922495E-4 0.00404527164309957
300.000311017741 1.55e+03 1.68e+03 1.44e+03 2.17e+03 0.962 1.00 0.176 530486.7739187889 4.633713439145321E10 562851.4640885254 10465.766872080581 1.968432073724858E9 8.819232891635384 65.0 6.421875 1.0 33.395087884916094 56.0 461890.79761751776 7.257747386742383E10 539350.1917335658 1554.7445255474454 2252483.532134576 3000.0 208939.51236585222 8.150641415810905E10 10145.442255304359 185183.0804751432 8.556646773052219E10 1297.4561779303208 0.008321737986890029 2.7196271501956395E-4 0.0033203148446863595
360.000311017741 1.55e+03 1.61e+03 1.42e+03 2.38e+03 0.960 1.00 0.182 542659.9234409664 4.4593119975937195E10 565429.0712166608 12307.46216275232 3.3060454047562513E9 8.811342737290463 67.0 6.227272727272726 1.0 33.3091788941336 57.0 470670.48637409054 7.295595208167526E10 544574.3957013496 1554.7445255474454 2252483.532134576 3000.0 208419.69800208614 8.108859132288167E10 10156.726406366095 187003.5498548971 8.587651182956952E10 1297.4561779303208 0.00831145973258082 1.77325480512188E-4 0.004102864119042095
420.000311017741 1.55e+03 1.61e+03 1.39e+03 2.44e+03 0.959 1.00 0.184 548704.2836096868 4.3441027044010635E10 572145.4148601033 4113.739375340312 6.187664110266782E8 8.776499494262186 65.0 6.421875 1.0 33.5865641539391 56.0 477795.91642802465 7.213312143423871E10 549667.2258722263 1554.7445255474454 2252483.532134576 3000.0 205607.74071621982 7.95268340389298E10 10145.442255304359 185266.28541310746 8.495395030744472E10 1297.4561779303208 0.009825377875625228 2.717158098905527E-4 0.004214607667532395
480.000311017741 1.55e+03 1.63e+03 1.37e+03 2.44e+03 0.959 1.00 0.183 551146.0847855603 4.776579883727937E10 570019.5591959499 781.1355100770468 1.5623959810194468E7 8.776499494262186 66.0 6.3230769230769255 1.0 33.67125428885327 55.0 480784.75930550456 7.609287896778502E10 549667.2258722263 1554.7445255474454 2252483.532134576 3000.0 207962.22941818842 7.917733850036801E10 12878.363317933981 184533.02375250953 8.488882299690102E10 483.2293775708662 0.010778278360499232 3.307929714372664E-4 0.004202622652129731
