#####################################################################
# Alchemist log file - simulation started at: 2025-05-02T00:48+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0.2, payload-size = 3, seed = 12.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.005590746559655 1.55e+03 1.71e+03 1.44e+03 2.59e+03 0.906 1.00 0.292 558707.0554290327 5.342804004708499E10 573380.4243325575 15104.965903349765 2.7557716610338445E9 8.856593078190828 29.0 14.67857142857143 1.0 58.59658286802671 16.0 536996.600944009 6.2127748931119255E10 565326.6842207913 1554.7445255474454 2252483.532134576 3000.0 208679.42713950464 7.948126108183806E10 11485.649962197906 186437.2559003809 8.472458103662573E10 1297.4561779303208 0.010276176669301848 2.1538585954055092E-4 0.00630364022059666
120.00559074655965 1.55e+03 1.69e+03 1.43e+03 2.62e+03 0.911 1.00 0.285 550265.0156492041 5.245342901914767E10 570019.5591959499 6777.041624345975 4.131311570558929E8 8.843717791175132 28.0 15.222222222222216 1.0 60.08156848647404 16.0 530019.3430810173 6.068099519774328E10 562851.4640885254 1554.7445255474454 2252483.532134576 3000.0 207928.65664565947 7.991601333137222E10 10145.442255304359 185360.46138851144 8.400997955752457E10 1297.4561779303208 0.013322290271293846 3.806341259019363E-4 0.006386773567403648
180.00559074655965 1.55e+03 1.73e+03 1.44e+03 2.61e+03 0.906 1.00 0.292 531772.8613920636 4.917233753826942E10 561933.4276061372 22454.023690402362 6.61767280427502E9 8.863057763377856 30.0 14.172413793103448 1.0 56.48581931114422 18.0 511855.4557740674 5.741407114722712E10 552606.2306676735 1554.7445255474454 2252483.532134576 3000.0 209064.24260456965 8.054397866976039E10 10206.646010353335 187594.97414414468 8.51666997578869E10 1297.4561779303208 0.012756384159282678 4.420592914815949E-4 0.005784485481207372
240.00559074655965 1.55e+03 1.67e+03 1.44e+03 2.29e+03 0.910 1.00 0.280 533636.978770625 5.166813096842201E10 560038.838808616 70556.03583795202 1.4701728116381985E10 8.916402631827236 33.0 12.84375 1.0 47.866150323315054 17.0 509995.17485510715 6.0266083555415695E10 549660.7570931448 1554.7445255474454 2252483.532134576 3000.0 205938.63204686108 8.06487605336367E10 9876.334984509473 186304.90662214975 8.502019346447607E10 2123.098961134012 0.012095745403095735 4.159627295432783E-4 0.004705219679559999
300.0055907465596 1.55e+03 1.68e+03 1.44e+03 2.02e+03 0.842 1.00 0.297 536292.9610636233 5.16931244700888E10 561857.4215096829 11593.970203591474 1.8790310089471574E9 8.86610073952802 27.0 15.807692307692303 1.0 47.7393081062298 15.0 519752.7768338017 5.861148066419834E10 555984.4048460529 1554.7445255474454 2252483.532134576 3000.0 208947.3580367467 8.1510392062294E10 10145.442255304359 185191.06034422177 8.557231430597935E10 1297.4561779303208 0.012654395984005366 5.658930906272041E-4 0.00526507109114006
360.0055907465596 1.55e+03 1.61e+03 1.43e+03 1.98e+03 0.846 1.00 0.294 522833.5478317842 5.143843158996788E10 557382.7834136626 22360.663259740562 3.663076227037983E9 8.903089586641421 31.0 13.700000000000005 1.0 44.41741659024896 17.0 503241.6361195978 5.915642121249873E10 551795.7244627047 1554.7445255474454 2252483.532134576 3000.0 208438.8210258368 8.113111195444553E10 10145.442255304359 187054.14062693302 8.587172492329059E10 1297.4561779303208 0.01301180364090635 3.967004600184916E-4 0.004800282304626794
420.0055907465596 1.55e+03 1.61e+03 1.39e+03 2.02e+03 0.851 1.00 0.289 532740.8249354926 4.941530596221104E10 560038.838808616 11637.855992918057 1.5231472427236328E9 8.88489237094876 30.0 14.172413793103447 1.0 45.25409923462124 19.0 511926.91181941534 5.8461248146318245E10 551949.0138232475 1554.7445255474454 2252483.532134576 3000.0 207654.6509506138 8.042620032230357E10 10145.442255304359 185297.82403729172 8.499337343677357E10 1297.4561779303208 0.014688941849076818 5.849793497827698E-4 0.0051327774470465775
480.0055907465596 1.55e+03 1.66e+03 1.37e+03 2.02e+03 0.888 1.00 0.296 522179.2552619952 4.883856571048396E10 556369.6680290112 24476.716077905065 3.5787302786416597E9 8.88489237094876 31.0 13.700000000000005 1.0 43.29541665636532 18.0 503786.89434398554 5.770944398609507E10 546757.6041157217 1554.7445255474454 2252483.532134576 3000.0 207955.39998706817 7.916392327119588E10 12878.363317933981 183010.22930900854 8.400955908891658E10 483.2293775708662 0.014900935930925409 8.002300830233993E-4 0.004395636285046826
