#####################################################################
# Alchemist log file - simulation started at: 2025-05-01T17:39+0000 #
#####################################################################
#
# update-frequency = 0.0166666667, 5g-probability = 0, payload-size = 3, seed = 9.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.026096815703006 659 696 696 721 0.860 1.00 0.348 371395.7194713143 5.998747497114934E10 298746.7004731817 11.711287928209336 33.07345704348582 8.883867555492575 238.0 1.734177215189873 1.0 5.453288995346447 216.0 183362.4124272421 6.2462519137080696E10 11176.92935596544 671.5328467153289 1567455.9373330984 0.0 101833.80500839214 4.192233661581333E10 0.0 158753.10015393826 7.42941673650518E10 0.0 0.0031342749431083955 1.321332034936278E-4 0.0
120.026096815703 1.51e+03 1.51e+03 1.43e+03 1.57e+03 0.853 1.00 0.354 434744.8909476579 6.351888169791895E10 484635.33134856937 11.948562706637652 44.41458325614262 8.761599491313175 180.0 2.2960893854748625 1.0 15.471486506911198 163.0 262708.94528791367 8.161464024314668E10 153795.97672307768 1518.2481751824816 2255153.9967954303 3000.0 186235.56182930418 7.205367758091699E10 16.06288529728914 189395.45478288422 7.278231517835901E10 8.890503861948172 0.0037890552254689195 1.269400157897516E-4 0.001350222412950968
180.026096815703 1.51e+03 1.50e+03 1.41e+03 1.57e+03 0.846 1.00 0.361 420566.44792067405 6.678677692174478E10 454266.95008810575 12.747315014823815 54.74443221674057 8.768065511518467 178.0 2.3220338983050883 1.0 15.565960105999602 163.0 255340.72358319233 8.117188627953595E10 149310.86610256048 1518.2481751824816 2255153.9967954303 3000.0 187482.7993343294 7.191209168245175E10 8845.806604197365 189089.38816423016 7.282575595094138E10 296.06277169364796 0.004196612078953695 1.3588677295404118E-4 0.0013733989556430936
240.026096815703 1.51e+03 1.50e+03 1.41e+03 1.57e+03 0.823 1.00 0.382 409149.3442817169 6.8048678932188324E10 440136.31591223885 12.514213366389738 55.091955376435344 8.756688938342442 174.0 2.3757225433526057 1.0 15.747384063799442 158.0 250710.9733225043 8.027991440188324E10 147964.4112874431 1518.2481751824816 2255153.9967954303 3000.0 190000.57017597053 7.27762995765248E10 9331.409920023909 189157.57233426778 7.299505362563503E10 409.93306849889717 0.004533780919152906 1.4433212982047146E-4 0.0014011573014181759
300.026096815703 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 403019.3392441636 6.8634957984434494E10 424331.13707879203 12.568782707555776 55.733760715101994 8.761599491313175 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 247091.10168849252 7.948323548939978E10 147630.5231958017 1518.2481751824816 2255153.9967954303 3000.0 191168.28838283717 7.295096328399576E10 9379.906293093049 189214.13147787118 7.307739070370575E10 409.93306849889717 0.004746484530641618 1.5441791296795203E-4 0.0013839378910768204
360.026096815703 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.813 1.00 0.390 402144.3797809773 6.7650124511675285E10 420691.34287043085 12.649026850450184 58.969532489996595 8.772175674251244 172.0 2.403508771929821 1.0 15.839852549584275 155.0 248949.43709710432 7.891348643842128E10 149310.86610256048 1518.2481751824816 2255153.9967954303 3000.0 191121.6088133207 7.286139241087016E10 9379.906293093049 189251.21170440404 7.304639323151616E10 409.93306849889717 0.004745893699873364 1.4878476865290606E-4 0.0014032442474254444
420.026096815703 1.51e+03 1.51e+03 1.39e+03 1.55e+03 0.819 1.00 0.385 402144.8535909757 6.8366255871540344E10 420345.95943242835 12.737313615317175 63.87929109936219 8.77671315154035 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 246548.18895907726 7.915491051421587E10 147630.5231958017 1518.2481751824816 2255153.9967954303 3000.0 191011.24924851942 7.269915433449367E10 9379.906293093049 189166.7809377685 7.304767876302869E10 409.93306849889717 0.004821886655623614 1.5036138127811905E-4 0.0014011573014181759
480.026096815703 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.819 1.00 0.385 402677.2955984451 6.7808929138602325E10 424331.13707879203 12.14481984794708 51.106609012598994 8.776499494262186 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 248170.82999793036 7.895511567472136E10 147964.4112874431 1518.2481751824816 2255153.9967954303 3000.0 189508.41446767648 7.233743454667699E10 9331.409920023909 189910.53903325746 7.285632131100108E10 409.93306849889717 0.004913252138350368 1.5261305103166325E-4 0.0014011573014181759
