#####################################################################
# Alchemist log file - simulation started at: 2025-04-30T13:48+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0.01, payload-size = 3, seed = 3.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00817980960683 1.51e+03 1.55e+03 1.45e+03 1.87e+03 0.869 1.00 0.337 411719.91990211897 6.363026222973493E10 435448.4391117741 109.26553528929182 1137840.8940038972 8.849516180452323 137.0 3.022058823529409 1.0 21.1787688628178 121.0 288495.8176807332 7.91013550861243E10 175914.03287153275 1518.2481751824816 2255153.9967954303 3000.0 203371.21099169398 7.991489162197261E10 9842.471290202242 202605.91800296927 8.06975654565513E10 2909.9954781159736 0.006190508905073079 1.5025335352766148E-4 0.001744006178619006
120.00817980960683 1.51e+03 1.52e+03 1.45e+03 1.79e+03 0.863 1.00 0.344 415792.00938225555 6.6904926720129974E10 449490.12463299034 1282.0705914691991 2.0106957640061092E8 8.837202404160244 140.0 2.9568345323740988 1.0 19.189697758227712 121.0 291915.13402485603 8.180756437834653E10 174598.10371128563 1518.2481751824816 2255153.9967954303 3000.0 202850.4039925377 8.036687045776779E10 9379.906293093049 201597.68763814747 8.014890098674141E10 2909.9954781159736 0.006684379621998472 2.1855023001873233E-4 0.0017361000180180419
180.00817980960682 1.51e+03 1.53e+03 1.44e+03 1.82e+03 0.862 1.00 0.345 424823.3272820355 6.6415742096504395E10 464986.229282979 2781.234812473959 9.575452793909255E8 8.837202404160244 138.0 3.0 1.0 19.182559480822526 121.0 298181.8366098964 8.301686036486497E10 178679.4736753225 1518.2481751824816 2255153.9967954303 3000.0 203938.3364596429 8.096169936861702E10 9822.522313778609 203306.42336513186 8.130620955708537E10 2909.9954781159736 0.008148286702699152 3.290035677294736E-4 0.0017543257663132925
240.00817980960682 1.51e+03 1.52e+03 1.44e+03 1.82e+03 0.862 1.00 0.345 415879.7960147531 6.7515431012241806E10 456408.36349481466 2781.0536965464116 9.575462879259857E8 8.823847268262144 138.0 3.0 1.0 19.182559480822526 121.0 292114.4919592361 8.223761738210313E10 177624.15967037337 1518.2481751824816 2255153.9967954303 3000.0 202457.0644818944 8.15026997286436E10 9331.409920023909 203016.18980611386 8.140845253661403E10 2909.9954781159736 0.009381980859875148 4.800527632183044E-4 0.0017543257663132925
300.0081798096068 1.51e+03 1.52e+03 1.44e+03 1.69e+03 0.869 1.00 0.338 412458.06367954897 6.7553655731054085E10 453407.3169179082 4232.715646678978 1.0928757015211287E9 8.837202404160244 139.0 2.978260869565216 1.0 19.02839499094577 122.0 289147.2381995749 8.137895645905623E10 172989.69210556406 1518.2481751824816 2255153.9967954303 3000.0 203805.62612619423 8.192875824726097E10 9379.906293093049 201155.74822856564 8.171767312740225E10 2909.9954781159736 0.0089595468677794 4.980185354134199E-4 0.001744006178619006
360.0081798096068 1.51e+03 1.52e+03 1.44e+03 1.67e+03 0.869 1.00 0.337 411148.3546686251 6.723206336545481E10 445145.56053106405 3778.458859356809 1.075208455630262E9 8.819778111623714 138.0 3.0 1.0 19.10266381177982 121.0 288917.8614997407 8.109151103951045E10 173813.44218774524 1518.2481751824816 2255153.9967954303 3000.0 203431.03501554008 8.156796246672272E10 9379.906293093049 205008.7635386451 8.015838557204343E10 9038.27636169229 0.008968058485491528 4.947119660779002E-4 0.001744006178619006
420.0081798096068 1.51e+03 1.52e+03 1.43e+03 1.67e+03 0.869 1.00 0.337 406649.7757286887 6.643475209868507E10 432960.1192724428 3777.8458224685783 1.0752130994390736E9 8.81613097055356 138.0 3.0 1.0 19.10266381177982 121.0 286012.16712873563 7.985540082252937E10 173542.3918440433 1518.2481751824816 2255153.9967954303 3000.0 202887.04675707672 8.084327414722467E10 9379.906293093049 203062.85172979106 7.953322595778659E10 9038.27636169229 0.008971360007789201 4.951775975779601E-4 0.0017361000180180419
480.0081798096068 1.51e+03 1.53e+03 1.43e+03 1.67e+03 0.866 1.00 0.341 407755.1572679936 6.679630848095841E10 440800.99642913777 3719.4048351220285 1.0584974670845989E9 8.840767257974932 137.0 3.022058823529409 1.0 19.172305223464857 120.0 287828.7370479021 8.023313465335852E10 172221.0947056592 1518.2481751824816 2255153.9967954303 3000.0 203383.2742104747 7.952719334670055E10 9916.900086088286 200996.43461658264 7.969281123550517E10 9038.27636169229 0.009006646129892508 4.949916960388872E-4 0.001744006178619006
