#####################################################################
# Alchemist log file - simulation started at: 2025-04-30T14:12+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 0.01, payload-size = 3, seed = 21.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.021573295992084 1.51e+03 1.54e+03 1.37e+03 2.08e+03 0.829 1.00 0.377 603654.9903835834 5.518285960363921E10 619452.6832160328 12.206431703177827 41.84357364520982 8.857159291360501 92.0 4.516483516483523 1.0 28.79404361143015 79.0 485801.2293128738 1.0087514695184077E11 552910.9830477386 1518.2481751824816 2255153.9967954303 3000.0 207021.4125986798 7.999356845037776E10 9755.57365118288 183956.7692961365 8.41993700076333E10 517.7457616830709 0.0051133868030802014 1.3208550016404242E-4 0.003089016749276833
120.02157329599208 1.51e+03 1.54e+03 1.36e+03 2.08e+03 0.829 1.00 0.377 561474.3418514873 4.484107216790731E10 574334.7469878851 12.179790432073444 42.33642706851272 8.841586200432005 92.0 4.516483516483523 1.0 28.79404361143015 79.0 452497.1394572914 8.522004271767003E10 534664.138509711 1518.2481751824816 2255153.9967954303 3000.0 205058.684310447 7.929704153783516E10 9379.906293093049 183552.93160951204 8.389559724170644E10 517.7457616830709 0.006698042586180879 1.5689699407482648E-4 0.003202764860069784
180.02157329599208 1.51e+03 1.54e+03 1.37e+03 2.08e+03 0.829 1.00 0.377 550267.8511556727 4.428620764914842E10 572145.4148601033 11.6845177093488 35.74482463608949 8.813477306238767 92.0 4.516483516483523 1.0 28.79404361143015 79.0 443836.0711035155 8.312407516265964E10 528412.7177612414 1518.2481751824816 2255153.9967954303 3000.0 207644.5056821474 8.097570223824963E10 9755.57365118288 185543.16507546624 8.483686422478668E10 517.7457616830709 0.007557195134256056 1.8591148665621194E-4 0.0033203148446863595
240.02157329599208 1.51e+03 1.53e+03 1.37e+03 2.07e+03 0.828 1.00 0.378 535441.4636800287 4.601860578434791E10 563348.6501424464 2642.1860582194427 5.60447855291209E8 8.845776514405316 93.0 4.467391304347832 1.0 28.533940109540833 80.0 431381.8565606808 8.209960026469814E10 518192.3197536657 1518.2481751824816 2255153.9967954303 3000.0 203873.75202523102 7.989791734926036E10 9379.906293093049 182635.81917283434 8.409454176091397E10 471.9937944350218 0.00788879187049109 2.0385163110905012E-4 0.0031962437988901937
300.0215732959921 1.51e+03 1.54e+03 1.36e+03 2.08e+03 0.823 1.00 0.382 544650.9107352827 4.340421513994771E10 565505.1969927845 11.61399922024732 35.23490187589575 8.82300930653198 93.0 4.467391304347832 1.0 27.603730870211788 79.0 439400.85591261793 8.159104217540729E10 523539.81158938794 1518.2481751824816 2255153.9967954303 3000.0 204939.9507857018 7.994266192386192E10 9755.57365118288 179361.93704313197 8.33215269132717E10 471.9937944350218 0.007599151925948471 2.0803867534718544E-4 0.002890566403279475
360.0215732959921 1.51e+03 1.54e+03 1.36e+03 2.06e+03 0.823 1.00 0.382 533671.4620550299 4.0369902695194984E10 562851.4640885254 11.871271723732775 45.511125172741615 8.810978177872077 93.0 4.467391304347832 1.0 27.502427899599436 79.0 430601.9574512072 7.727732826922763E10 518897.9962208299 1518.2481751824816 2255153.9967954303 3000.0 204533.05545046474 7.952987283240953E10 9755.57365118288 183851.3220861137 8.388121640589108E10 483.2293775708662 0.008092195274755047 2.230615692056261E-4 0.0033203148446863595
420.0215732959921 1.51e+03 1.54e+03 1.36e+03 2.04e+03 0.821 1.00 0.384 537919.5171345051 4.649301127725689E10 565326.6842207913 1126.8516583873684 9.962075767382699E7 8.811324182630496 93.0 4.467391304347832 1.0 27.394332889095868 78.0 434616.54665204056 8.217269128501578E10 520231.0494776453 1518.2481751824816 2255153.9967954303 3000.0 204265.60630287754 7.918452343905885E10 9755.57365118288 182721.88056313535 8.334594358906291E10 483.2293775708662 0.007869791397039423 2.2358690742329458E-4 0.0031962437988901937
480.0215732959921 1.51e+03 1.55e+03 1.34e+03 1.88e+03 0.817 1.00 0.387 542844.059249935 4.5528402855693596E10 565326.6842207913 6182.035716513671 1.7579134239313965E9 8.858707514278032 95.0 4.372340425531914 1.0 25.976409497416864 78.0 438453.18872775265 8.22449123815524E10 523346.1636897917 1518.2481751824816 2255153.9967954303 3000.0 204517.49038503223 7.907944528871095E10 10145.442255304359 179217.57367357114 8.271796699066225E10 483.2293775708662 0.008273377248977051 2.592295166052401E-4 0.002890566403279475
