#####################################################################
# Alchemist log file - simulation started at: 2025-04-30T21:11+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 1, payload-size = 3, seed = 23.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.03074991279267 1.55e+03 1.71e+03 1.44e+03 2.61e+03 0.906 1.00 0.291 556250.8949375876 5.643927114270759E10 567100.9077313682 2029.5327996044032 2.1750484004978854E7 8.837462758911373 27.0 15.8076923076923 1.0 61.204587560586795 16.0 535417.8524917345 6.4819936328973755E10 563853.6283874434 1554.7445255474454 2252483.532134576 3000.0 208690.4538900034 7.947357528028642E10 11485.649962197906 186425.71686534418 8.47066444341954E10 1297.4561779303208 0.010255248805978166 2.1750356467644996E-4 0.005313680639271914
120.03074991279267 1.55e+03 1.69e+03 1.43e+03 2.47e+03 0.905 1.00 0.293 540207.5271329619 5.352838348461798E10 566242.9055549405 5154.38053921321 2.5043640310889173E8 8.842896284423462 30.0 14.172413793103448 1.0 52.65051143796995 16.0 520572.26162907796 6.122466127414376E10 561933.4276061372 1554.7445255474454 2252483.532134576 3000.0 208004.14156653406 7.996396860541484E10 10145.442255304359 185423.74660898588 8.406286422994337E10 1297.4561779303208 0.012028353170104263 3.3853140892985026E-4 0.005339193954154053
180.03074991279266 1.55e+03 1.69e+03 1.44e+03 2.61e+03 0.901 1.00 0.299 546565.5955780745 5.177912855567882E10 565643.3333019395 12371.255259186626 1.8861754936662705E9 8.862966593879117 30.0 14.172413793103447 1.0 52.43027272041361 17.0 526002.9472382062 6.0284917048768425E10 561933.4276061372 1554.7445255474454 2252483.532134576 3000.0 208521.51638157913 8.077019048783232E10 10145.442255304359 187622.2274239659 8.518623338109381E10 1297.4561779303208 0.012736717566245056 3.0524577990631536E-4 0.00630364022059666
240.03074991279266 1.55e+03 1.69e+03 1.44e+03 2.58e+03 0.899 1.00 0.301 531164.5773930919 5.0807981339487465E10 556042.7124572657 6881.861596663683 5.255068491355022E8 8.870733492386233 31.0 13.700000000000006 1.0 50.10275648002362 16.0 513033.76910105033 5.828798252804562E10 546757.6041157217 1554.7445255474454 2252483.532134576 3000.0 208828.67016883128 8.119529406793126E10 10145.442255304359 186322.51546173572 8.50357752604972E10 2123.098961134012 0.015337560762574243 5.513977913867676E-4 0.005339193954154053
300.03074991279266 1.55e+03 1.69e+03 1.44e+03 2.60e+03 0.901 1.00 0.299 545675.9216478876 4.7332969002502075E10 563348.6501424464 7043.2951651525 4.684104740742475E8 8.891188922432484 31.0 13.700000000000006 1.0 51.5492064890932 18.0 524137.4712569631 5.669200250466382E10 556708.1237083352 1554.7445255474454 2252483.532134576 3000.0 208986.00368878493 8.153295392396689E10 10145.442255304359 185226.24138400052 8.559480822523615E10 1297.4561779303208 0.014370991095853262 5.382774612387745E-4 0.0060501548989191295
360.03074991279266 1.55e+03 1.61e+03 1.42e+03 2.61e+03 0.906 1.00 0.292 536648.3424856713 4.8830900637096405E10 563277.2632593925 35034.027607757125 1.8817463301360447E10 8.895667616934999 31.0 13.700000000000006 1.0 53.751118673202384 19.0 517311.1036686283 5.753334180687646E10 558259.4361434592 1554.7445255474454 2252483.532134576 3000.0 208479.10635424816 8.115100214359386E10 10156.726406366095 187067.93358292084 8.590209290126897E10 1297.4561779303208 0.01576547308629388 5.509636266708216E-4 0.006094047034110546
420.03074991279266 1.55e+03 1.61e+03 1.43e+03 2.59e+03 0.906 1.00 0.293 532431.982905093 4.91934814780902E10 561955.7075650269 6064.247558339201 3.3023366160882056E8 8.868455085468776 33.0 12.84375 1.0 49.90578825760498 19.0 513548.23834124074 5.842999610616048E10 554489.3378003446 1554.7445255474454 2252483.532134576 3000.0 207671.51673584353 8.041606098233792E10 10145.442255304359 185395.40953518712 8.493291623919823E10 1297.4561779303208 0.01542064428152158 7.080827530826436E-4 0.006094047034110546
480.03074991279266 1.55e+03 1.67e+03 1.40e+03 2.61e+03 0.901 1.00 0.298 546088.2565587094 5.166822623125231E10 565697.1660733166 10542.843475220021 8.690918073105075E8 8.87256709062926 32.0 13.258064516129037 1.0 49.68364435233216 20.0 526040.6729219751 6.148177944053571E10 561945.4640754184 1554.7445255474454 2252483.532134576 3000.0 208009.43648387323 7.917766688922093E10 12878.363317933981 186087.2028776952 8.477375269807404E10 1297.4561779303208 0.01672251476130236 7.76519036054818E-4 0.006094047034110546
