#####################################################################
# Alchemist log file - simulation started at: 2025-04-30T13:48+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0, payload-size = 3, seed = 2.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.01713497729827 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.827 1.00 0.378 403309.5584298446 6.748890159592075E10 397611.1275374257 254.99880389831003 9483312.564420318 8.794087614515497 174.0 2.3757225433526057 1.0 15.746276421169368 157.0 246396.44759899064 7.875403293269661E10 147630.5231958017 1518.2481751824816 2255153.9967954303 3000.0 191973.48549070724 7.248631507770073E10 9842.471290202242 189510.11738882493 7.278078210344429E10 409.93306849889717 0.005034058282735085 1.5424596166973049E-4 0.0013839378910768204
120.01713497729827 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.827 1.00 0.378 402940.1756101835 6.765978738068054E10 409394.78517734323 254.8029902475665 9483404.089356964 8.771185910977287 174.0 2.3757225433526057 1.0 15.746276421169368 157.0 246174.98714606132 7.87840637446776E10 147630.5231958017 1518.2481751824816 2255153.9967954303 3000.0 190998.74285300172 7.243118091822697E10 9379.906293093049 189301.08833541436 7.279031896638264E10 409.93306849889717 0.00602983507624182 2.1951504078553965E-4 0.0013839378910768204
180.01713497729827 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.823 1.00 0.382 401118.2082373034 6.818166996507119E10 413591.09384922736 12.536066966671799 54.87077219611691 8.751778385371708 174.0 2.3757225433526057 1.0 15.747384063799442 158.0 245991.07737996077 7.887480405333821E10 147630.5231958017 1518.2481751824816 2255153.9967954303 3000.0 191289.9895948572 7.251103487359642E10 9755.57365118288 189142.85340424158 7.28740824973636E10 409.93306849889717 0.0071290581445321265 3.328178681169115E-4 0.0014011573014181759
240.01713497729827 1.51e+03 1.50e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 391894.82518091873 6.871197271798766E10 363892.4311975762 12.397826648848946 52.91722546137547 8.751778385371708 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 240552.0151206507 7.751478348252547E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 189949.6523720759 7.277542099670584E10 9331.409920023909 189267.6406198855 7.300027523908809E10 409.93306849889717 0.008194261630726883 4.861471130064675E-4 0.0013839378910768204
300.01713497729827 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 387190.9347184145 6.90760599734769E10 347288.6935764074 12.5913665346474 58.03879329514713 8.769589756305743 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237771.29272793842 7.688954153258377E10 144042.0226641898 1518.2481751824816 2255153.9967954303 3000.0 191202.76351885457 7.295997975866986E10 9379.906293093049 189265.30989427125 7.307671734993428E10 409.93306849889717 0.008357501093894699 5.069636852703174E-4 0.0013839378910768204
360.01713497729827 1.51e+03 1.51e+03 1.41e+03 1.55e+03 0.831 1.00 0.375 386891.9024493297 6.810571261433943E10 348713.7044450818 177.02022735715178 4369597.306727705 8.778511016667938 174.0 2.3757225433526057 1.0 15.74369161864641 157.0 236694.42007257693 7.614755379283517E10 144131.35276572368 1518.2481751824816 2255153.9967954303 3000.0 191012.8274501907 7.276157248896286E10 9379.906293093049 189980.2413888526 7.272445576372913E10 409.93306849889717 0.00826480052271204 5.023004271667527E-4 0.0013839378910768204
420.01713497729827 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.842 1.00 0.365 386368.8349461789 6.8245399411870995E10 345952.9588614383 12.31760135534122 54.051349264742896 8.772938580605127 173.0 2.3895348837209327 1.0 15.792310876605079 157.0 237992.3325447117 7.616886120827217E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 191189.31314387635 7.288253599353287E10 9379.906293093049 190019.29618413086 7.27452983548667E10 2909.9954781159736 0.008413669721993892 5.05135553838245E-4 0.0014011573014181759
480.01713497729827 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.846 1.00 0.361 385320.6998653056 6.8277734599566536E10 344314.1484552789 12.633993071642973 55.36595213485278 8.797229650750015 173.0 2.3895348837209327 1.0 15.791940568432567 156.0 238313.25735797992 7.606516455467255E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 191357.10568565785 7.284574240872919E10 9916.900086088286 189665.15184589982 7.292413299910542E10 1717.8696548427433 0.05874097140870133 1.0417012858851171 0.0014032442474254444
